ID123	Category2	162	33	3	111
ID124	Category5	164	12	9	414
ID125	Category2	25	33	4	405
ID126	Category5	42	16	4	755
ID127	Category3	129	28	2	685
ID128	Category5	70	17	3	250
ID129	Category0	101	32	8	433
ID130	Category0	124	33	3	536
ID131	Category0	187	27	2	864
ID132	Category2	25	14	6	128
ID133	Category1	80	34	3	548
ID134	Category4	190	38	6	614
ID135	Category2	68	34	2	414
ID136	Category1	20	31	5	576
ID137	Category3	115	15	7	489
ID138	Category2	4	17	8	651
ID139	Category2	151	13	5	773
ID140	Category4	42	39	2	715
ID141	Category4	188	17	3	878
ID142	Category4	84	20	7	520
ID143	Category4	54	40	1	898
ID144	Category3	7	32	2	962
ID145	Category2	120	10	7	509
ID146	Category5	177	27	4	116
ID147	Category5	123	10	6	753
ID148	Category5	38	38	9	204
ID149	Category1	147	20	5	984
ID150	Category5	118	26	6	524
ID151	Category3	193	22	5	992
ID152	Category4	73	17	1	461
ID153	Category1	156	36	3	266
ID154	Category2	114	19	9	216
ID155	Category4	177	32	7	528
ID156	Category5	190	14	4	459
ID157	Category1	133	15	5	827
ID158	Category4	84	27	8	838
ID159	Category0	173	16	1	444
ID160	Category4	44	18	4	721
ID161	Category0	74	22	1	677
ID162	Category4	108	25	5	161
ID163	Category4	172	28	7	126
ID164	Category3	69	10	7	171
ID165	Category0	96	11	4	474
ID166	Category4	67	30	1	602
ID167	Category2	166	29	3	642
ID168	Category2	93	10	4	646
ID169	Category2	148	33	3	262
ID170	Category4	61	32	9	352
ID171	Category3	3	36	5	532
ID172	Category1	155	36	5	134
ID173	Category2	41	13	6	379
ID174	Category1	29	10	6	908
ID175	Category3	55	32	9	325
ID176	Category2	80	11	4	867
ID177	Category3	77	40	8	600
ID178	Category4	193	26	5	613
ID179	Category5	115	37	2	674
ID180	Category1	156	38	3	575
ID181	Category1	71	12	5	402
ID182	Category3	81	11	8	434
ID183	Category2	68	27	4	376
ID184	Category5	58	19	7	773
ID185	Category4	100	28	7	631
ID186	Category1	70	10	5	548
ID187	Category2	15	29	7	864
ID188	Category1	197	19	8	518
ID189	Category2	37	16	5	827
ID190	Category5	13	23	4	870
ID191	Category1	42	15	3	259
ID192	Category4	13	37	9	407
ID193	Category1	29	28	1	141
ID194	Category5	141	39	4	390
ID195	Category1	76	13	5	874
ID196	Category2	38	16	8	218
ID197	Category1	7	34	4	436
ID198	Category3	183	36	2	162
ID199	Category2	107	39	4	1000
ID200	Category1	34	17	6	590
ID201	Category1	134	24	4	516
ID202	Category3	58	17	8	706
ID203	Category3	46	11	5	683
ID204	Category0	56	36	7	742
ID205	Category2	152	35	9	376
ID206	Category5	199	34	9	711
ID207	Category5	63	30	6	823
ID208	Category0	161	19	3	419
ID209	Category2	171	15	8	960
ID210	Category1	2	28	7	454
ID211	Category0	47	36	3	389
ID212	Category5	58	31	5	147
ID213	Category3	168	36	9	719
ID214	Category2	109	28	7	335
ID215	Category3	101	12	8	953
ID216	Category2	80	13	5	605
ID217	Category4	173	26	2	339
ID218	Category2	68	14	8	555
ID219	Category4	43	20	1	368
ID220	Category5	15	18	8	921
ID221	Category0	28	23	1	974
ID222	Category4	77	19	6	585
ID223	Category3	188	20	3	166
ID224	Category3	184	20	1	823
ID225	Category2	5	14	6	428
ID226	Category1	95	40	9	727
ID227	Category5	150	22	9	221
ID228	Category3	192	17	5	279
ID229	Category5	83	15	2	595
ID230	Category3	140	30	2	373
ID231	Category3	66	10	3	360
ID232	Category0	30	20	4	377
ID233	Category0	199	14	8	657
ID234	Category2	17	23	9	334
ID235	Category5	73	29	9	377
ID236	Category0	167	11	3	483
ID237	Category3	120	22	4	643
ID238	Category5	2	31	5	312
ID239	Category3	131	25	3	359
ID240	Category3	70	40	3	536
ID241	Category0	7	31	6	249
ID242	Category2	118	32	1	110
ID243	Category4	127	28	3	641
ID244	Category4	133	37	1	532
ID245	Category1	151	36	9	842
ID246	Category2	124	38	6	529
ID247	Category5	110	10	3	290
ID248	Category3	133	31	1	117
ID249	Category4	163	12	3	357
ID250	Category4	101	31	8	650
ID251	Category3	135	37	9	140
ID252	Category4	24	31	5	502
ID253	Category4	20	37	6	291
ID254	Category4	59	18	5	282
ID255	Category3	163	21	1	250
ID256	Category1	43	10	5	246
ID257	Category2	60	11	5	169
ID258	Category0	70	11	4	395
ID259	Category1	112	40	6	290
ID260	Category2	182	35	6	400
ID261	Category1	164	10	8	280
ID262	Category0	96	36	1	651
ID263	Category4	192	18	7	690
ID264	Category4	92	28	7	158
ID265	Category2	6	35	6	999
ID266	Category0	144	35	1	594
ID267	Category2	99	38	4	715
ID268	Category3	43	37	1	840
ID269	Category3	192	30	4	766
ID270	Category4	69	12	4	553
ID271	Category1	99	36	6	712
ID272	Category1	100	22	6	531
ID273	Category3	23	21	2	689
ID274	Category1	164	15	1	473
ID275	Category3	174	19	9	867
ID276	Category0	124	25	6	559
ID277	Category3	170	40	9	240
ID278	Category2	120	10	9	909
ID279	Category2	78	16	2	634
ID280	Category5	193	13	2	114
ID281	Category3	133	20	9	249
ID282	Category2	159	19	9	786
ID283	Category3	84	22	9	885
ID284	Category0	181	27	2	447
ID285	Category0	114	33	3	360
ID286	Category4	23	24	7	395
ID287	Category1	78	20	8	754
ID288	Category0	53	38	8	563
ID289	Category4	121	28	7	859
ID290	Category2	164	18	3	729
ID291	Category3	60	30	3	436
ID292	Category3	129	40	4	134
ID293	Category1	104	13	3	137
ID294	Category5	169	35	6	683
ID295	Category4	20	13	7	439
ID296	Category0	121	17	9	238
ID297	Category1	21	27	6	572
ID298	Category1	42	31	6	443
ID299	Category5	39	38	7	855
ID300	Category1	108	31	5	445
ID301	Category0	120	32	1	946
ID302	Category2	158	23	2	271
ID303	Category4	31	25	7	350
ID304	Category0	9	23	7	906
ID305	Category4	33	14	3	894
ID306	Category5	92	13	3	846
ID307	Category0	94	16	2	757
ID308	Category0	48	22	8	280
ID309	Category4	147	39	4	426
ID310	Category2	89	23	9	216
ID311	Category1	9	14	5	142
ID312	Category0	177	38	9	458
ID313	Category4	46	27	8	753
ID314	Category3	92	12	2	951
ID315	Category2	14	35	2	827
ID316	Category5	67	26	2	322
ID317	Category1	24	22	7	503
ID318	Category0	148	27	5	681
ID319	Category3	97	35	5	911
ID320	Category5	143	38	6	238
ID321	Category0	56	28	7	925
ID322	Category5	179	22	7	174
ID323	Category5	158	11	1	658
ID324	Category4	3	18	7	890
ID325	Category1	128	32	5	370
ID326	Category0	28	17	3	910
ID327	Category3	146	24	8	203
ID328	Category4	57	30	8	141
ID329	Category1	93	28	5	655
ID330	Category2	172	30	6	823
ID331	Category2	71	11	3	176
ID332	Category0	33	15	4	565
ID333	Category2	30	39	9	526
ID334	Category0	60	40	8	238
ID335	Category4	41	32	5	272
ID336	Category2	31	19	6	981
ID337	Category3	93	34	3	820
ID338	Category3	137	38	7	869
ID339	Category3	123	30	9	497
ID340	Category4	196	36	8	578
ID341	Category1	41	25	2	989
ID342	Category0	15	39	8	302
ID343	Category3	28	22	5	924
ID344	Category4	190	35	9	661
ID345	Category0	24	17	1	667
ID346	Category1	49	33	8	916
ID347	Category0	170	26	7	811
ID348	Category2	163	27	2	301
ID349	Category0	104	37	3	562
ID350	Category4	41	16	5	220
ID351	Category3	150	14	6	752
ID352	Category2	198	35	7	589
ID353	Category3	88	30	6	781
ID354	Category5	171	32	3	210
ID355	Category4	121	31	3	827
ID356	Category3	2	12	6	579
ID357	Category0	62	19	5	516
ID358	Category4	71	17	5	593
ID359	Category5	32	14	9	315
ID360	Category3	66	14	2	497
ID361	Category4	78	13	5	423
ID362	Category4	136	20	6	718
ID363	Category1	29	33	6	830
ID364	Category0	161	12	4	142
ID365	Category4	197	10	3	327
ID366	Category5	199	21	7	761
ID367	Category5	47	32	1	195
ID368	Category0	103	21	1	126
ID369	Category3	175	23	8	628
ID370	Category3	161	18	4	965
ID371	Category5	137	18	8	724
ID372	Category0	17	37	8	819
ID373	Category1	108	11	3	1000
ID374	Category4	173	25	3	191
ID375	Category0	4	27	5	842
ID376	Category0	7	35	3	314
ID377	Category1	69	39	6	783
ID378	Category5	169	18	3	451
ID379	Category1	96	37	5	673
ID380	Category5	147	17	2	414
ID381	Category4	99	40	4	754
ID382	Category1	141	35	6	780
ID383	Category3	7	15	6	687
ID384	Category3	116	23	9	723
ID385	Category1	25	29	8	537
ID386	Category4	120	16	7	620
ID387	Category3	37	21	4	854
ID388	Category3	17	39	2	250
ID389	Category3	97	33	7	446
ID390	Category0	44	33	1	827
ID391	Category0	7	37	3	964
ID392	Category1	145	23	8	295
ID393	Category2	170	17	1	660
ID394	Category5	38	11	6	937
ID395	Category4	199	35	7	279
ID396	Category1	24	40	1	575
ID397	Category3	22	24	7	692
ID398	Category0	101	20	9	256
ID399	Category4	56	20	3	950
ID400	Category4	1	11	4	790
ID401	Category5	32	31	9	860
ID402	Category0	187	25	4	112
ID403	Category1	54	27	6	393
ID404	Category0	31	35	6	778
ID405	Category4	158	37	8	336
ID406	Category2	106	15	6	123
ID407	Category5	20	12	3	871
ID408	Category1	141	23	7	480
ID409	Category0	64	37	4	452
ID410	Category0	97	29	8	676
ID411	Category0	12	29	8	482
ID412	Category2	149	13	7	519
ID413	Category3	46	23	7	940
ID414	Category0	104	37	4	443
ID415	Category4	88	10	5	456
ID416	Category4	157	19	5	906
ID417	Category4	102	40	2	583
ID418	Category2	146	19	9	973
ID419	Category3	193	34	3	862
ID420	Category1	28	39	3	578
ID421	Category4	169	30	8	902
ID422	Category2	174	38	4	953
ID423	Category5	129	16	3	827
ID424	Category2	185	38	3	773
ID425	Category5	85	17	6	456
ID426	Category1	83	23	5	250
ID427	Category5	37	38	3	552
ID428	Category2	62	17	3	560
ID429	Category4	144	38	7	121
ID430	Category3	85	17	3	275
ID431	Category1	100	40	4	131
ID432	Category2	35	17	7	127
ID433	Category2	185	28	3	194
ID434	Category2	184	37	5	464
ID435	Category0	26	26	4	169
ID436	Category2	111	13	9	993
ID437	Category0	70	13	4	753
ID438	Category0	95	31	5	969
ID439	Category5	91	29	4	505
ID440	Category0	20	25	8	851
ID441	Category1	24	21	9	798
ID442	Category0	5	13	2	431
ID443	Category2	136	26	1	304
ID444	Category5	8	26	4	105
ID445	Category0	119	11	7	286
ID446	Category5	61	26	8	768
ID447	Category4	30	27	5	719
ID448	Category5	53	38	7	555
ID449	Category0	151	12	1	180
ID450	Category4	182	30	3	279
ID451	Category0	10	34	9	152
ID452	Category4	64	32	4	399
ID453	Category0	63	17	3	461
ID454	Category4	174	15	7	560
ID455	Category4	169	32	6	833
ID456	Category1	146	16	6	421
ID457	Category5	158	24	6	410
ID458	Category1	24	15	9	457
ID459	Category1	105	37	1	546
ID460	Category4	173	24	7	559
ID461	Category1	93	34	5	137
ID462	Category5	12	26	8	464
ID463	Category2	21	35	1	929
ID464	Category4	128	23	4	145
ID465	Category3	192	38	6	311
ID466	Category3	51	26	2	197
ID467	Category2	71	16	7	239
ID468	Category5	6	19	3	786
ID469	Category2	35	37	5	871
ID470	Category5	72	24	3	406
ID471	Category5	189	29	6	879
ID472	Category5	31	10	8	352
ID473	Category4	115	22	1	734
ID474	Category2	147	29	5	512
ID475	Category2	32	21	9	621
ID476	Category1	147	20	4	934
ID477	Category2	36	26	8	781
ID478	Category5	83	38	2	964
ID479	Category0	192	21	5	114
ID480	Category2	4	21	5	372
ID481	Category4	192	33	6	452
ID482	Category1	23	19	2	389
ID483	Category2	60	17	4	800
ID484	Category5	41	36	3	464
ID485	Category3	69	22	4	637
ID486	Category3	90	28	4	868
ID487	Category5	193	15	9	160
ID488	Category4	162	27	6	488
ID489	Category5	176	16	7	421
ID490	Category4	159	33	3	280
ID491	Category5	98	17	8	836
ID492	Category1	156	18	7	558
ID493	Category2	102	29	8	874
ID494	Category4	16	31	8	205
ID495	Category0	100	33	9	763
ID496	Category3	150	32	2	545
ID497	Category4	67	19	8	327
ID498	Category5	39	22	7	306
ID499	Category5	123	14	6	320
ID500	Category1	75	16	8	854
ID501	Category5	86	18	4	384
ID502	Category3	121	15	7	409
ID503	Category5	21	14	3	430
ID504	Category0	181	16	2	669
ID505	Category3	31	16	5	749
ID506	Category3	8	11	7	470
ID507	Category5	0	28	7	992
ID508	Category1	101	36	9	340
ID509	Category3	10	21	1	744
ID510	Category0	48	29	8	784
ID511	Category3	68	35	6	761
ID512	Category5	148	22	8	561
ID513	Category0	126	39	2	180
ID514	Category2	160	37	1	337
ID515	Category5	191	26	1	939
ID516	Category3	137	28	6	709
ID517	Category4	18	28	2	251
ID518	Category2	191	23	8	541
ID519	Category2	137	17	3	937
ID520	Category1	148	14	2	878
ID521	Category4	64	29	3	364
ID522	Category4	115	25	3	360
ID523	Category4	23	30	4	991
ID524	Category0	104	27	4	688
ID525	Category2	178	29	7	801
ID526	Category0	75	11	7	948
ID527	Category1	127	32	1	172
ID528	Category0	121	21	6	234
ID529	Category0	86	28	4	922
ID530	Category3	177	35	7	192
ID531	Category1	6	15	3	922
ID532	Category2	10	18	5	660
ID533	Category3	181	16	9	761
ID534	Category5	33	40	9	157
ID535	Category5	71	40	4	789
ID536	Category0	92	23	7	916
ID537	Category0	170	27	4	140
ID538	Category1	133	15	2	510
ID539	Category0	128	27	7	185
ID540	Category3	35	29	1	213
ID541	Category3	74	24	3	490
ID542	Category1	41	12	1	107
ID543	Category2	173	26	1	982
ID544	Category3	58	24	6	188
ID545	Category4	145	10	1	720
ID546	Category2	23	11	6	393
ID547	Category2	107	31	6	106
ID548	Category1	13	13	1	699
ID549	Category5	28	37	6	106
ID550	Category5	131	28	7	312
ID551	Category5	120	29	4	875
ID552	Category0	80	30	8	962
ID553	Category2	169	31	5	569
ID554	Category5	190	25	9	851
ID555	Category1	1	15	6	885
ID556	Category0	11	20	5	651
ID557	Category0	164	16	8	570
ID558	Category3	63	20	7	645
ID559	Category4	16	17	5	715
ID560	Category3	36	26	4	362
ID561	Category0	147	14	5	324
ID562	Category3	66	31	6	696
ID563	Category2	182	30	3	873
ID564	Category0	48	27	7	844
ID565	Category3	43	12	9	889
ID566	Category3	180	21	7	218
ID567	Category1	51	16	4	857
ID568	Category2	190	38	1	891
ID569	Category0	107	27	2	488
ID570	Category0	161	25	9	976
ID571	Category1	121	17	1	370
ID572	Category0	96	11	9	582
ID573	Category3	178	36	7	381
ID574	Category1	87	31	6	493
ID575	Category2	177	35	9	875
ID576	Category4	101	19	2	714
ID577	Category3	193	13	1	750
ID578	Category5	142	30	4	792
ID579	Category3	92	10	6	305
ID580	Category4	43	34	3	314
ID581	Category0	153	26	3	501
ID582	Category4	95	18	5	862
ID583	Category2	0	12	7	683
ID584	Category2	13	22	2	132
ID585	Category2	73	40	5	393
ID586	Category0	70	29	9	117
ID587	Category5	108	10	7	401
ID588	Category1	156	20	3	828
ID589	Category2	3	14	3	921
ID590	Category3	115	23	8	744
ID591	Category5	68	21	1	496
ID592	Category4	178	35	9	895
ID593	Category3	179	28	8	674
ID594	Category3	146	12	7	369
ID595	Category0	154	18	1	722
ID596	Category3	82	19	8	846
ID597	Category2	148	40	7	327
ID598	Category4	58	19	1	774
ID599	Category1	184	19	4	333
ID600	Category2	167	13	1	287
ID601	Category5	122	10	5	615
ID602	Category4	31	34	5	885
ID603	Category1	110	15	8	189
ID604	Category2	17	37	7	717
ID605	Category0	57	21	3	395
ID606	Category5	129	32	2	772
ID607	Category0	67	37	3	546
ID608	Category1	120	32	8	669
ID609	Category4	156	34	1	537
ID610	Category3	191	26	9	605
ID611	Category2	45	35	5	231
ID612	Category2	32	27	9	287
ID613	Category5	28	21	4	914
ID614	Category4	96	28	7	569
ID615	Category0	12	26	4	229
ID616	Category1	170	36	5	500
ID617	Category5	62	19	4	776
ID618	Category1	173	31	7	553
ID619	Category3	2	21	8	786
ID620	Category0	148	27	8	778
ID621	Category3	125	33	3	379
ID622	Category0	13	13	1	671
ID623	Category1	183	23	4	846
ID624	Category0	107	11	3	194
ID625	Category5	40	28	9	902
ID626	Category5	63	36	6	918
ID627	Category3	131	19	4	537
ID628	Category1	53	16	7	160
ID629	Category5	82	15	7	192
ID630	Category1	48	40	4	681
ID631	Category2	49	32	6	798
ID632	Category1	26	16	3	735
ID633	Category1	49	37	3	870
ID634	Category4	142	25	4	558
ID635	Category3	196	21	9	431
ID636	Category4	143	19	5	136
ID637	Category3	27	18	7	478
ID638	Category5	38	18	1	358
ID639	Category2	50	22	6	714
ID640	Category2	171	10	4	343
ID641	Category1	172	33	4	293
ID642	Category4	3	28	1	698
ID643	Category2	191	33	6	244
ID644	Category3	159	29	7	514
ID645	Category0	116	22	9	753
ID646	Category1	16	20	4	879
ID647	Category5	80	27	7	467
ID648	Category2	119	30	1	857
ID649	Category3	198	21	8	618
ID650	Category1	195	36	7	716
ID651	Category3	176	37	1	223
ID652	Category2	23	20	5	781
ID653	Category5	153	29	6	485
ID654	Category1	155	11	8	535
ID655	Category5	32	29	6	174
ID656	Category2	56	29	9	161
ID657	Category3	198	21	6	582
ID658	Category3	172	32	5	690
ID659	Category0	119	27	5	400
ID660	Category3	0	34	4	505
ID661	Category1	53	28	3	738
ID662	Category1	141	26	6	839
ID663	Category2	194	10	3	112
ID664	Category4	94	40	3	760
ID665	Category2	71	22	4	361
ID666	Category4	194	39	7	895
ID667	Category5	37	20	5	601
ID668	Category4	71	24	4	713
ID669	Category1	71	27	9	640
ID670	Category2	75	33	6	249
ID671	Category5	53	39	4	767
ID672	Category4	134	12	3	705
ID673	Category1	157	14	1	355
ID674	Category0	197	32	1	951
ID675	Category5	58	11	8	731
ID676	Category0	61	21	8	425
ID677	Category2	85	27	1	625
ID678	Category1	122	14	1	844
ID679	Category4	47	11	1	726
ID680	Category1	14	39	2	742
ID681	Category3	154	36	4	678
ID682	Category1	99	27	7	281
ID683	Category5	64	36	8	809
ID684	Category5	124	32	5	992
ID685	Category4	82	27	2	862
ID686	Category2	36	11	6	965
ID687	Category5	166	30	5	997
ID688	Category1	95	22	6	535
ID689	Category3	118	11	1	756
ID690	Category4	12	30	3	446
ID691	Category3	46	33	4	854
ID692	Category0	120	29	1	158
ID693	Category2	166	39	8	889
ID694	Category4	82	39	5	771
ID695	Category4	155	28	8	941
ID696	Category5	175	13	7	590
ID697	Category0	31	26	4	116
ID698	Category4	114	31	8	891
ID699	Category1	99	28	1	909
ID700	Category0	116	21	6	649
ID701	Category2	130	26	5	498
ID702	Category0	0	34	4	217
ID703	Category4	197	37	4	890
ID704	Category4	6	20	9	542
ID705	Category1	171	36	5	236
ID706	Category1	22	10	8	721
ID707	Category0	87	40	8	920
ID708	Category1	25	20	7	778
ID709	Category5	11	24	9	609
ID710	Category1	121	36	9	369
ID711	Category1	54	34	9	906
ID712	Category3	167	11	2	817
ID713	Category3	76	36	7	250
ID714	Category4	14	18	8	704
ID715	Category1	6	40	2	584
ID716	Category0	77	31	4	976
ID717	Category3	107	30	2	143
ID718	Category4	99	15	4	666
ID719	Category1	133	10	7	961
ID720	Category4	127	30	6	879
ID721	Category3	11	35	3	638
ID722	Category3	128	11	6	424
ID723	Category3	19	29	9	913
ID724	Category4	112	24	4	123
ID725	Category0	198	22	9	399
ID726	Category3	119	19	4	174
ID727	Category0	64	11	6	108
ID728	Category1	172	21	1	534
ID729	Category2	81	15	3	936
ID730	Category4	113	16	9	224
ID731	Category1	9	30	9	676
ID732	Category5	45	32	9	749
ID733	Category5	16	28	6	211
ID734	Category1	163	21	6	961
ID735	Category3	22	17	4	609
ID736	Category5	131	26	4	783
ID737	Category3	165	15	8	496
ID738	Category5	7	24	4	505
ID739	Category1	186	25	3	584
ID740	Category5	138	17	3	647
ID741	Category4	97	21	7	200
ID742	Category0	156	18	3	854
ID743	Category1	134	18	9	771
ID744	Category4	172	19	4	446
ID745	Category0	96	14	3	702
ID746	Category5	109	12	4	978
ID747	Category0	29	21	2	717
ID748	Category4	103	29	5	464
ID749	Category1	140	22	7	878
ID750	Category1	10	17	8	835
ID751	Category2	120	26	7	640
ID752	Category2	68	30	2	755
ID753	Category5	172	38	5	990
ID754	Category3	115	11	9	450
ID755	Category4	13	12	1	338
ID756	Category1	127	26	2	263
ID757	Category0	2	24	7	394
ID758	Category3	196	23	1	365
ID759	Category4	23	36	3	910
ID760	Category5	15	27	5	459
ID761	Category1	96	10	6	503
ID762	Category2	21	18	3	241
ID763	Category3	1	23	9	110
ID764	Category4	191	40	1	553
ID765	Category4	70	28	9	872
ID766	Category4	85	23	4	880
ID767	Category2	65	11	4	427
ID768	Category3	164	32	5	558
ID769	Category1	32	10	1	183
ID770	Category2	165	20	3	556
ID771	Category0	91	37	1	510
ID772	Category0	71	38	6	704
ID773	Category5	111	27	1	777
ID774	Category5	97	20	4	171
ID775	Category0	118	18	6	438
ID776	Category2	125	11	9	374
ID777	Category1	35	24	3	722
ID778	Category0	151	32	2	771
ID779	Category4	158	28	9	991
ID780	Category3	24	11	5	928
ID781	Category0	31	38	5	602
ID782	Category1	17	25	4	564
ID783	Category1	86	39	5	300
ID784	Category3	84	19	2	288
ID785	Category1	150	29	5	961
ID786	Category5	40	22	1	467
ID787	Category5	178	32	4	262
ID788	Category2	186	40	2	924
ID789	Category3	153	23	2	710
ID790	Category0	189	33	9	143
ID791	Category3	25	14	6	473
ID792	Category0	147	40	4	346
ID793	Category0	15	32	3	556
ID794	Category1	163	35	5	951
ID795	Category0	43	24	5	687
ID796	Category0	40	36	6	829
ID797	Category3	54	38	5	469
ID798	Category4	93	13	5	912
ID799	Category1	150	10	8	811
ID800	Category1	165	39	3	610
ID801	Category4	71	40	4	961
ID802	Category2	6	31	9	128
ID803	Category0	44	39	6	279
ID804	Category1	9	17	4	327
ID805	Category2	169	18	9	653
ID806	Category2	27	40	9	692
ID807	Category4	83	21	2	579
ID808	Category0	5	19	2	125
ID809	Category5	132	30	9	741
ID810	Category0	103	25	8	350
ID811	Category0	172	27	3	251
ID812	Category0	114	13	9	127
ID813	Category0	133	29	5	346
ID814	Category3	103	22	8	526
ID815	Category3	128	25	4	379
ID816	Category5	200	33	7	539
ID817	Category2	193	21	9	255
ID818	Category0	86	21	3	389
ID819	Category4	129	33	9	828
ID820	Category1	8	28	2	708
ID821	Category3	66	18	3	835
ID822	Category2	100	19	5	342
ID823	Category3	21	21	9	626
ID824	Category2	106	16	2	654
ID825	Category5	57	15	1	192
ID826	Category4	43	18	9	115
ID827	Category4	63	11	3	252
ID828	Category4	58	21	5	949
ID829	Category5	40	14	6	571
ID830	Category4	82	31	4	247
ID831	Category1	104	21	1	238
ID832	Category3	126	36	1	529
ID833	Category0	16	39	8	901
ID834	Category4	75	23	2	336
ID835	Category3	13	17	6	535
ID836	Category5	158	29	3	123
ID837	Category4	29	17	8	779
ID838	Category3	29	12	8	199
ID839	Category3	70	33	6	163
ID840	Category2	84	10	3	817
ID841	Category1	159	32	2	180
ID842	Category5	6	35	5	510
ID843	Category2	90	27	6	649
ID844	Category0	82	37	7	923
ID845	Category4	166	25	5	936
ID846	Category1	168	17	8	722
ID847	Category4	32	12	8	404
ID848	Category1	97	23	4	755
ID849	Category4	199	21	4	584
ID850	Category0	105	11	7	207
ID851	Category1	29	22	4	615
ID852	Category2	110	25	1	319
ID853	Category4	6	29	9	196
ID854	Category5	101	11	4	796
ID855	Category2	88	33	9	161
ID856	Category3	45	35	2	739
ID857	Category4	133	10	1	813
ID858	Category1	42	12	8	897
ID859	Category1	83	16	4	356
ID860	Category0	170	15	9	765
ID861	Category1	200	16	2	174
ID862	Category3	122	36	6	160
ID863	Category5	17	35	9	264
ID864	Category4	167	40	3	809
ID865	Category1	162	38	8	314
ID866	Category2	194	16	1	680
ID867	Category4	200	30	5	575
ID868	Category4	93	29	7	549
ID869	Category3	181	19	8	239
ID870	Category2	161	12	9	712
ID871	Category4	179	12	6	346
ID872	Category4	190	25	6	148
ID873	Category1	155	30	4	221
ID874	Category4	111	24	2	772
